app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,DTI,UR,PLE
7459,1,0,17-Sep-05,0,SA,23,1,P,,,47,1,,,,,,0.02227448,78.359375,,1,0,3,-1,,,0.04
-7349,,,17-Sep-05,0,SM,28,1,R,,2000,15,1,,,,,122,0,75.3125,,1,0,3,-1,,0.06,0.04
-7277,,,17-Sep-05,600,SC,23,,R,,,12,1,,,,,,0.490680495,66.34375,1,1,0,3,1,0.00,,0.00
-7405,,,17-Sep-05,0,SD,27,1,R,,,11,1,420,,,,,0.000928953,65.15625,,1,0,3,3,,,0.04
7517,1,0,17-Sep-05,0,SF,19,1,P,,,,,,7,2,,,0.049909942,58.921875,,0,,5,-1,,,0.05
-7318,,,17-Sep-05,40,SH,18,1,P,,,51,1,,,,1,,0,81.625,,1,0,3,-1,0.00,,0.06
-7379,,,17-Sep-05,0,SN,23,1,R,,1550,8,1,1,,0,,,0.083140989,68.0625,1,1,761,3,3,,0.00,0.04
7279,1,0,17-Sep-05,0,SB,18,1,P,,,6,1,45,,,1,,0.063470552,62.90625,,1,0,3,-1,,,0.06
-7440,,,17-Sep-05,0,SN,21,1,P,1,,5,1,0,,,,,0.365797659,17.55078125,2,1,0,3,0,,,0.05
-7476,,,17-Sep-05,0,SO,19,0,R,,,9,1,,,1,,,1.149641331,61.6171875,,1,0,3,4,,,0.00
-7381,,,17-Sep-05,1,SN,19,1,H,3,950,4,1,76,,,,,0.084802448,68.8125,3,1,0,3,0,,0.00,0.05
-7472,,,17-Sep-05,1,SO,19,4,R,2,200,2,1,0,,,,217,0.227554862,50.3984375,3,1,0,3,0,,1.09,0.21
7456,1,0,17-Sep-05,300,SO,28,,R,,,,,,,,,,0.161762383,20.640625,1,0,,5,0,0.00,,0.00
-7373,,,17-Sep-05,0,SB,27,1,R,,,,,,,,,,0.353756809,50.5390625,1,0,,5,1,,,0.04
7502,1,0,17-Sep-05,0,FT,23,,,,,,,,,,,,0,,,0,,4,-1,,,0.00
7499,1,0,17-Sep-05,0,SL,18,1,P,,,,,,,,,,0.226071495,49.375,,0,,5,-1,,,0.06
7433,1,0,17-Sep-05,0,FT,25,,,,,,,,,,,,0,50.390625,,0,,5,-1,,,0.00
-7501,,,17-Sep-05,0,SC,23,1,P,,,34,2,0,12,5,4,,0.716141785,41.9453125,,1,0,3,-1,,,0.04
-7422,,,17-Sep-05,1,SA,21,1,R,,,,,,,,,,0.153986471,21.671875,,0,,5,-1,,,0.05
7409,1,0,17-Sep-05,1,FT,21,,,,,,,,,,,,0,,,0,,4,-1,,,0.00
7369,1,0,17-Sep-05,0,SK,28,1,R,,,,,,,,,,0.253335972,64.34375,,0,,5,-1,,,0.04
7346,1,0,17-Sep-05,2,SB,18,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
7344,1,0,17-Sep-05,1,SO,20,,,,,,,,,,,,0.041838475,62.03125,,0,,5,-1,,,0.00
7331,1,0,17-Sep-05,1,SO,29,,,,,,,,,,,,0,24.24609375,,0,,5,-1,,,0.00
-7453,,,17-Sep-05,0,SA,19,1,P,1,50,4,1,,,,7,,0,54.6953125,1,1,0,3,1,,0.00,0.05
-7430,,,17-Sep-05,0,SH,18,1,P,,,,,,14,0,7,,0.341037888,77,,0,,5,-1,,,0.06
-7327,,,17-Sep-05,1,SL,18,1,P,,,,,,0,1,,,0.530584736,60.8671875,,0,,5,-1,,,0.06
7321,1,0,17-Sep-05,1,SO,18,1,,,,,,,,,,,0,,,0,,4,-1,,,0.06
7317,1,0,17-Sep-05,1,SE,23,,R,,,,,,,,,,0,29.0390625,,0,,5,-1,,,0.00
7296,1,0,17-Sep-05,2,SB,23,,R,,,,,,,,,,0,,,0,,4,-1,,,0.00
7285,1,0,17-Sep-05,300,SB,27,,R,,,,,,,,,,0.076309861,69.421875,,0,,5,-1,0.00,,0.00
7408,0,1,17-Sep-05,0,SA,18,1,P,,,,,,6,0,96,,0,54.015625,1,0,,5,1,,,0.06
7280,0,1,17-Sep-05,1,SO,19,1,P,1,2500,1,3,0,10,1,61,31,0,81.296875,1,3,1185,3,2,,0.01,0.05
7435,0,1,17-Sep-05,0,SO,33,1,P,1,1450,1,3,0,28,15,54,557,0,78.921875,1,2,0,2,1,,0.38,0.03
-7293,,,17-Sep-05,0,SF,18,1,P,1,,6,1,,4,0,9,,0.070598982,90.28125,1,1,0,3,0,,,0.06
7374,0,1,17-Sep-05,1,SB,18,1,P,,,,,,6,,48,,0,80.140625,,0,,5,-1,,,0.06
7419,0,1,17-Sep-05,0,SD,21,1,P,,700,7,2,29,9,,40,1,0.320822466,51.6796875,1,2,0,3,2,,0.00,0.05
7401,0,1,17-Sep-05,0,SO,19,1,P,,,16,1,0,27,2,31,,0.093768525,83.0625,,1,0,3,-1,,,0.05
7362,0,1,17-Sep-05,1,SA,21,4,P,,1500,30,1,,4,,30,,0,55.9921875,1,1,1763,2,0,,0.00,0.19
7512,0,1,17-Sep-05,0,SA,19,0,P,,150,8,1,,23,,25,,0.018855084,65.953125,1,1,0,3,0,,0.00,0.00
7457,0,1,17-Sep-05,0,SB,18,1,P,,,,,,25,,26,,0.043430297,76.21875,1,0,,5,0,,,0.06
7372,0,1,17-Sep-05,1,SO,19,1,P,,,7,2,0,,0,25,,0.05137725,65.640625,1,2,0,3,0,,,0.05
7288,1,0,17-Sep-05,240,SO,19,1,P,,,,,,7,0,12,,0.08340657,43.4296875,,0,,5,-1,0.00,,0.05
7400,1,0,17-Sep-05,0,SO,18,1,P,1,,3,1,,3,2,14,,0.397126243,53.53125,,1,0,3,-1,,,0.06
7391,0,1,17-Sep-05,1,SO,18,0,P,,200,7,1,35,16,,22,,0.033728348,74.4375,,0,,3,-1,,0.00,0.00
7300,0,1,17-Sep-05,2,SO,21,1,P,2,,2,1,0,8,3,23,,0.185719168,63.2109375,2,1,0,3,1,,,0.05
7335,0,1,17-Sep-05,1,SA,20,1,P,,500,12,,66,19,2,20,528,0.236083401,55.765625,,0,,5,-1,,1.06,0.05
7356,0,1,17-Sep-05,0,SO,18,1,P,,,13,2,,3,,15,,0,37.0390625,1,2,0,3,-1,,,0.06
-7414,,,17-Sep-05,1,SC,18,0,P,,,66,1,,23,0,18,,0,91.125,,1,0,3,-1,,,0.00
7480,0,1,17-Sep-05,0,SE,18,2,P,1,750,1,1,0,6,,15,,0.359872347,48.8828125,2,1,339,3,0,,0.00,0.11
7295,0,1,17-Sep-05,0,SL,19,1,,1,500,2,1,,4,2,13,,0,76.84375,,1,0,3,-1,,0.00,0.05
7359,0,1,17-Sep-05,0,SO,18,1,P,,,,,,5,,14,,0.155743427,61.3828125,,0,,5,-1,,,0.06
7460,0,1,17-Sep-05,0,SK,18,1,P,,,,,,11,0,13,,0.057494392,72.3125,,0,,5,-1,,,0.06
-7509,,,17-Sep-05,0,SA,19,1,P,,,69,2,,17,2,21,,0,45.4921875,,1,0,3,-1,,,0.05
7462,0,1,17-Sep-05,0,SO,19,1,P,,,12,,0,13,1,11,,0.120061451,61.5234375,,0,,5,3,,,0.05
7291,0,1,17-Sep-05,560,SL,24,1,P,,300,17,1,0,2,1,10,311,0.111674157,46.6328125,1,1,256,3,-1,0.56,1.04,0.04
7469,1,0,17-Sep-05,0,SA,18,1,P,,,,,,8,0,27,,0,87.5625,,0,,5,-1,,,0.06
7416,0,1,17-Sep-05,1,SA,19,1,P,,,27,1,,18,1,38,,0.087358153,63.15625,,1,0,1,-1,,,0.05
7426,0,1,17-Sep-05,1,SO,20,1,P,1,,1,,0,4,3,9,,0.154747906,74.765625,1,0,,5,1,,,0.05
7354,0,1,17-Sep-05,0,SO,20,1,P,,,57,1,,,,10,,0,80.0625,,1,0,3,4,,,0.05
7387,0,1,17-Sep-05,1,SC,19,1,P,1,,4,,1,0,0,5,,0.483766145,58.0625,,0,,5,-1,,,0.05
7319,0,1,17-Sep-05,1,SO,20,2,P,,,,,,17,2,5,,0.362381893,38.921875,,0,,5,-1,,,0.10
7482,0,1,17-Sep-05,0,SO,18,1,P,,,34,1,,2,0,4,,0.253947761,60.8984375,,1,0,3,-1,,,0.06
7441,0,1,17-Sep-05,0,SF,18,1,P,1,,4,1,150,15,0,5,,0.026141971,69.484375,1,1,127,3,2,,,0.06
7299,0,1,17-Sep-05,0,SC,19,1,P,1,,4,1,106,5,0,4,,0,66.578125,,1,0,3,-1,,,0.05
7491,1,0,17-Sep-05,500,SH,21,,P,,400,10,2,,19,,29,,0.042415791,83.640625,2,1,295,3,0,0.00,0.00,0.00
7406,0,1,17-Sep-05,0,SO,19,1,H,,650,9,1,0,16,,4,,0.158024746,49.4140625,1,1,85,3,3,,0.00,0.05
7371,0,1,17-Sep-05,0,SO,18,1,P,,,59,1,,7,,4,,0.495976945,53.390625,,1,0,3,-1,,,0.06
7352,0,1,17-Sep-05,1,SO,18,1,P,2,200,6,1,64,,,3,,0,61.828125,1,1,89,3,-1,,0.00,0.06
7364,1,0,17-Sep-05,1,SE,21,1,P,1,3200,3,2,,27,2,51,1364,0.257908301,63.28125,1,2,0,3,1,,0.43,0.05
7385,0,1,17-Sep-05,0,SO,19,1,P,,,31,1,,,,3,,0,,,1,0,3,-1,,,0.05
7402,0,1,17-Sep-05,0,SO,19,1,P,,,8,,1,,1,2,,0,45.921875,1,0,,5,0,,,0.05
7399,0,1,17-Sep-05,0,SD,18,1,P,,,,,,2,,1,,0.170437357,28.046875,,0,,5,-1,,,0.06
7337,0,1,17-Sep-05,0,SO,18,1,P,3,600,2,1,0,,0,1,343,0.256962106,57.4140625,3,1,50,3,1,,0.57,0.06
7470,1,0,17-Sep-05,1,SB,18,1,P,1,,2,1,,15,0,76,,0.047867197,78.65625,,1,0,3,-1,,,0.06
7445,0,1,17-Sep-05,1,SC,20,1,R,,,11,3,,,,,,0.018668788,10.79492188,1,2,0,2,-1,,,0.05
7417,0,1,17-Sep-05,0,SO,20,1,P,,,9,1,0,,0,,,0,80.484375,,0,,2,4,,,0.05
7467,0,1,17-Sep-05,0,SO,18,1,P,,,,,,,0,,,0.010241861,53.140625,,0,,5,-1,,,0.06
7463,0,1,17-Sep-05,1,SB,19,,R,,,,,,,,,,0.014878541,35.2109375,,0,,5,-1,,,0.00
7432,0,1,17-Sep-05,0,SL,18,1,P,,,,,,,,,,0.098497617,60.1171875,,0,,5,3,,,0.06
7420,0,1,17-Sep-05,0,SN,44,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.02
7342,0,1,17-Sep-05,0,SO,18,1,,,,,,,,,,,0,,,0,,4,-1,,,0.06
7341,0,1,17-Sep-05,0,SO,32,1,R,,,,,,,,,,0,,,0,,4,-1,,,0.03
7330,0,1,17-Sep-05,0,SO,25,1,P,,,,,,,,,,0.086656856,21.3046875,,0,,5,-1,,,0.04
7326,0,1,17-Sep-05,0,SO,20,1,P,,,,,,,,,,0,,,0,,4,-1,,,0.05
7298,0,1,17-Sep-05,0,SB,24,1,R,,,,,,,,,,0.058451443,32.953125,,0,,5,-1,,,0.04
7276,0,1,17-Sep-05,240,SO,21,1,R,,,,,,,,,,0.087193797,48.3359375,,0,,5,-1,0.00,,0.05
-7758,,,20-Sep-05,0,SO,18,0,P,,,,,,18,0,74,,0,74.46875,1,0,,5,0,,,0.00
7763,1,0,20-Sep-05,0,SO,18,1,P,,,49,1,,12,,71,,0.159000019,33.1015625,,1,0,3,-1,,,0.06
7778,1,0,20-Sep-05,100,SO,19,2,P,,500,9,1,0,18,2,65,495,0.072760294,46.0859375,1,1,1138,3,-1,4.95,0.99,0.11
-7588,,,20-Sep-05,0,SB,19,2,P,,,24,2,,27,2,63,,0.396305169,79.296875,1,2,0,3,0,,,0.11
-7527,,,20-Sep-05,1,SL,24,1,R,4,2600,2,2,35,9,6,60,465,0,17.81640625,3,2,0,3,0,,0.18,0.04
7709,1,0,20-Sep-05,0,SC,19,0,P,,,,,,6,0,48,,0,56.0546875,,0,,5,-1,,,0.00
-7820,,,20-Sep-05,1,SF,19,2,P,,,16,1,,16,0,48,,0.070166215,78.171875,,0,,5,-1,,,0.11
7607,1,0,20-Sep-05,1,SB,18,1,P,,,,,,6,,46,,0,76.09375,1,0,,5,0,,,0.06
-7647,,,20-Sep-05,0,SM,18,1,P,,,,,,8,0,44,,0.110993166,76.984375,,0,,5,-1,,,0.06
-7765,,,20-Sep-05,0,SA,19,1,P,,,15,2,0,23,1,44,,0.063792127,43.3515625,1,2,0,3,1,,,0.05
7680,1,0,20-Sep-05,0,SO,18,1,P,,,16,1,,15,,40,,0,73.96875,,1,0,3,-1,,,0.06
-7781,,,20-Sep-05,0,SF,19,1,P,1,,2,1,0,4,1,40,,0.499794096,34.109375,1,1,0,3,1,,,0.05
7639,1,0,20-Sep-05,0,SG,23,1,P,,2050,30,2,,23,,39,868,0.033358596,76.796875,1,1,809,3,-1,,0.42,0.04
-7743,,,20-Sep-05,0,SM,20,3,P,,2050,7,2,55,7,,40,93,0,59.7421875,1,2,2172,3,-1,,0.05,0.15
-7615,,,20-Sep-05,0,SO,26,2,P,2,2150,2,1,39,17,9,39,929,0.248858666,57.6015625,2,0,,5,0,,0.43,0.08
7632,1,0,20-Sep-05,0,SO,20,1,P,,,,,,17,1,38,,0.046212497,50.5234375,,0,,5,-1,,,0.05
-7569,,,20-Sep-05,0,SD,18,1,P,,50,8,2,,7,,36,,0.051138029,70.828125,1,2,17,3,0,,0.00,0.06
7723,1,0,20-Sep-05,0,SH,19,1,P,,,37,1,,6,1,33,,0,72.96875,,1,0,3,-1,,,0.05
7549,1,0,20-Sep-05,1,SE,19,1,P,,,10,1,64,16,1,31,,0,87.15625,1,1,0,3,0,,,0.05
-7530,,,20-Sep-05,0,SA,18,1,R,,,31,1,,12,2,30,,0,79.765625,1,0,,2,0,,,0.06
7790,1,0,20-Sep-05,0,SA,18,0,P,,,,,,18,0,27,,0.065014757,46.4375,,0,,5,-1,,,0.00
-7552,,,20-Sep-05,0,SD,18,1,P,,,24,1,,19,,26,,0.069996156,82.921875,1,1,0,3,0,,,0.06
7670,1,0,20-Sep-05,0,SO,19,2,P,,,12,1,,9,1,27,,0.547666816,60.140625,,1,0,3,-1,,,0.11
-7728,,,20-Sep-05,0,SH,19,1,P,,5900,11,1,,8,1,23,,0.03497545,66.6875,1,1,0,3,0,,0.00,0.05
-7544,,,20-Sep-05,0,SB,18,1,P,1,,1,1,,6,,24,,0,60.734375,1,1,0,3,0,,,0.06
-7562,,,20-Sep-05,0,SH,18,0,P,,,,,,8,1,24,,0.055276506,74.3125,1,0,,5,0,,,0.00
-7748,,,20-Sep-05,0,SE,18,0,P,,,,,,12,1,24,,0.078132947,52.234375,,0,,5,-1,,,0.00
-7613,,,20-Sep-05,0,SH,18,0,P,,,23,1,,4,1,22,,0.203500771,64.5,2,1,0,3,0,,,0.00
-7605,,,20-Sep-05,0,SF,18,0,P,,,,,,8,0,23,,0,59.6796875,1,0,,5,0,,,0.00
-7792,,,20-Sep-05,1,SD,20,1,P,,,,,,19,,22,,0.066369944,54.1328125,,0,,5,-1,,,0.05
-7575,,,20-Sep-05,0,SA,19,0,P,,,16,1,0,17,1,22,,0,70.265625,1,1,0,3,0,,,0.00
-7619,,,20-Sep-05,0,SH,18,1,P,,,,,,7,1,20,,0,76.125,1,0,,5,0,,,0.06
7672,1,0,20-Sep-05,0,SO,19,1,P,,,,,,9,0,21,,0,38.2421875,,0,,5,-1,,,0.05
-7609,,,20-Sep-05,0,SO,18,0,P,2,,6,2,,11,0,20,,0,67.9375,1,2,0,3,0,,,0.00
7736,1,0,20-Sep-05,0,SO,19,1,P,,,33,1,,21,,20,,0.021687176,83.09375,1,1,26,3,-1,,,0.05
7684,1,0,20-Sep-05,1,SF,18,1,P,,,,,,11,0,20,,0.187026643,70.03125,,0,,5,-1,,,0.06
7697,1,0,20-Sep-05,0,SA,19,1,P,,50,6,1,,15,0,19,,0.017196117,49.296875,,1,0,3,-1,,0.00,0.05
7760,1,0,20-Sep-05,0,SK,18,1,P,,,,,,10,0,18,,0,84.34375,,0,,5,-1,,,0.06
-7572,,,20-Sep-05,0,SC,20,3,P,,500,11,2,1,13,1,19,,0,83.4375,2,2,1768,3,0,,0.00,0.15
7772,1,0,20-Sep-05,0,SO,18,1,P,,,,,,23,,17,,0.09653917,53.4453125,1,0,,5,1,,,0.06
7733,1,0,20-Sep-05,1,SO,19,2,P,,500,12,2,,22,0,17,1,0.082654334,72.65625,1,2,353,3,-1,,0.00,0.11
-7616,,,20-Sep-05,1,SO,17,1,P,,,,,,15,,15,,0.584803768,36.5390625,1,0,,5,0,,,0.06
-7811,,,20-Sep-05,0,SE,18,1,R,,,102,2,,17,0,13,,0.064230244,89.015625,1,1,0,3,0,,,0.06
7560,1,0,20-Sep-05,0,SO,18,1,P,,,,,,,2,13,,0,86.21875,1,0,,5,0,,,0.06
7780,1,0,20-Sep-05,0,SO,19,1,P,,,34,1,,2,0,14,,0.178743465,54.375,,1,0,3,-1,,,0.05
-7681,,,20-Sep-05,0,SL,19,1,P,1,150,4,1,,10,1,13,63,0.020964588,56.2421875,,1,0,3,-1,,0.42,0.05
7809,1,0,20-Sep-05,0,SN,19,1,P,1,400,2,1,,17,2,12,0,0.04462745,32.0546875,1,1,184,3,1,,0.00,0.05
7707,1,0,20-Sep-05,0,SH,18,0,P,,,,,,9,0,12,,0.064499355,51.5,1,0,,5,0,,,0.00
7685,1,0,20-Sep-05,1,SF,18,1,P,,,,,,16,,13,,0,62.5625,1,0,,5,0,,,0.06
7803,1,0,20-Sep-05,0,SO,19,1,P,,,57,1,,,13,12,,0.003521755,74.09375,,0,,5,-1,,,0.05
7664,1,0,20-Sep-05,0,SO,18,1,P,,,25,1,,5,2,13,,0.183042208,42.921875,1,1,0,3,1,,,0.06
7557,1,0,20-Sep-05,200,SA,20,1,P,,,22,1,39,0,0,11,,0.150186809,45,1,1,0,3,0,0.00,,0.05
7614,1,0,20-Sep-05,0,SC,18,0,P,,1350,7,1,,18,1,12,0,0.224605722,72.84375,1,1,0,3,0,,0.00,0.00
-7580,,,20-Sep-05,0,SA,19,1,P,1,950,1,,,12,2,12,,0.013648234,93.109375,1,0,,5,0,,0.00,0.05
-7577,,,20-Sep-05,0,SM,22,5,P,,500,13,1,0,15,4,11,0,0.163497592,75.75,1,1,0,3,0,,0.00,0.23
7738,1,0,20-Sep-05,0,SC,19,1,P,,950,8,1,,14,1,11,0,0,67.28125,,1,0,3,3,,0.00,0.05
7719,1,0,20-Sep-05,0,SK,18,0,P,1,250,3,1,,8,0,11,,0.059969955,91.609375,,1,0,3,-1,,0.00,0.00
-7628,,,20-Sep-05,0,SO,19,1,P,,,,,,13,1,10,,0.020025542,57.1953125,,0,,5,-1,,,0.05
-7546,,,20-Sep-05,1100,SO,23,2,P,,,23,4,,7,,11,,0.00345417,64.828125,1,2,2221,3,0,0.00,,0.09
7812,1,0,20-Sep-05,1,SH,18,0,P,,,13,2,,22,0,10,,0.354400788,68.140625,1,2,0,3,-1,,,0.00
-7598,,,20-Sep-05,0,SB,23,1,H,2,,6,5,71,,4,10,,0.167768235,48.0859375,3,1,0,3,0,,,0.04
7768,1,0,20-Sep-05,0,SC,19,0,P,,,,,,,0,7,,0.018394697,33.6328125,,0,,5,-1,,,0.00
7661,1,0,20-Sep-05,0,SB,18,1,P,,,,,,,,8,,0.169113982,83.78125,,0,,5,-1,,,0.06
-7675,,,20-Sep-05,0,SO,19,1,P,,,6,1,,6,1,7,,0.050576864,59.28125,,1,0,3,-1,,,0.05
7688,1,0,20-Sep-05,0,SB,18,1,P,1,100,2,1,,16,0,6,0,0.350131042,42.640625,1,1,0,3,0,,0.00,0.06
7534,1,0,20-Sep-05,0,SB,20,1,P,,,,,,20,2,6,,0.001447855,96.109375,1,0,,5,0,,,0.05
-7568,,,20-Sep-05,0,SA,18,1,P,,,10,1,,19,0,6,,0,53.1640625,1,1,0,3,0,,,0.06
7611,1,0,20-Sep-05,0,SC,18,0,P,,,28,1,,23,,5,,0,93.453125,1,1,0,3,0,,,0.00
7673,1,0,20-Sep-05,0,SK,18,0,P,,,22,1,,26,0,6,,0,75.5,,1,0,3,-1,,,0.00
-7610,,,20-Sep-05,0,SO,16,1,P,,,,,,12,,5,,0.32497983,47.28125,1,0,,5,0,,,0.06
-7676,,,20-Sep-05,0,SF,19,1,P,2,,3,,75,19,,4,,0.453176587,10.67578125,3,0,,5,0,,,0.05
-7796,,,20-Sep-05,0,SC,19,1,P,1,,3,2,,,2,2,,0.326634828,86.375,1,2,0,3,-1,,,0.05
-7705,,,20-Sep-05,120,SG,19,1,P,,,9,1,134,6,,4,,0.418431106,40.9296875,2,1,135,3,0,0.00,,0.05
7742,1,0,20-Sep-05,0,SF,18,1,P,,,,,,5,0,4,,0.010476505,63.6640625,1,0,,5,0,,,0.06
-7618,,,20-Sep-05,0,SM,17,0,P,,,,,,4,,3,,0.040382217,54.3671875,1,0,,5,0,,,0.00
-7788,,,20-Sep-05,0,SJ,19,1,P,,,,,,,,4,,0,48.3359375,,0,,5,-1,,,0.05
7735,1,0,20-Sep-05,1,SO,23,4,P,,800,14,2,0,16,4,3,0,0.028583187,65.796875,1,2,0,3,-1,,0.00,0.17
7667,1,0,20-Sep-05,1000,SO,22,,,,750,7,2,0,,4,4,,0.008318994,67.78125,1,2,0,3,-1,0.00,0.00,0.00
-7523,,,20-Sep-05,0,SA,20,1,P,1,350,1,1,1,,1,4,155,0.156641779,56.7578125,1,1,0,3,0,,0.44,0.05
-7721,,,20-Sep-05,0,SL,18,1,P,1,,1,,0,14,0,3,,0.029426694,49.8046875,1,0,,5,0,,,0.06
-7576,,,20-Sep-05,300,SN,18,1,P,2,,4,3,0,,,2,,0.352941751,48.7265625,3,3,0,3,0,0.00,,0.06
-7761,,,20-Sep-05,0,SN,26,1,P,,,61,,,,,3,,0.099861068,43.6796875,1,0,,5,1,,,0.04
-7816,,,20-Sep-05,1,SH,18,0,P,,,,,,0,0,2,,0.156121276,43.6171875,,0,,5,-1,,,0.00
7626,1,0,20-Sep-05,400,SO,20,2,P,,300,12,1,0,,,2,247,0,40.2734375,1,1,537,3,-1,0.62,0.82,0.10
-7583,,,20-Sep-05,0,SH,18,1,P,,,,,,2,0,1,,0.066567314,28.51171875,1,0,,5,0,,,0.06
7767,1,0,20-Sep-05,220,SJ,19,,R,,,,,,,,1,,0.381827964,64.578125,,0,,5,-1,0.00,,0.00
7640,1,0,20-Sep-05,500,SM,19,,P,1,750,2,2,1,21,3,1,1,0,85.09375,1,2,0,3,0,0.00,0.00,0.00
-7570,,,20-Sep-05,0,SB,20,2,P,,,39,1,,2,2,2,,0.267071777,68.921875,1,0,,5,0,,,0.10
-7545,,,20-Sep-05,0,SO,19,1,P,,100,20,1,,23,0,2,,0.327786207,42.578125,1,1,0,3,0,,0.00,0.05
7593,1,0,20-Sep-05,1,SO,20,0,P,,,18,,65,,,2,,0.026190856,49.359375,1,0,,5,0,,,0.00
7669,1,0,20-Sep-05,1,SD,22,,R,,,,,,,,,,0,32.5390625,,0,,5,-1,,,0.00
-7595,,,20-Sep-05,460,SL,19,,P,,,18,6,,0,1,,,0,,3,3,10,3,0,0.00,,0.00
-7592,,,20-Sep-05,460,SL,19,,P,,,18,6,,0,1,,,0,,3,3,10,3,0,0.00,,0.00
-7638,,,20-Sep-05,0,SO,33,1,P,,,,,,,,1,,0.12430392,52.1796875,,0,,5,-1,,,0.03
-7629,,,20-Sep-05,1,SB,20,1,P,,,51,1,,,,1,,0.062790818,55.546875,,1,0,3,-1,,,0.05
-7529,,,20-Sep-05,0,SE,50,1,R,1,,5,3,56,,3,,,0.185547501,53.421875,1,2,0,3,0,,,0.02
-7586,,,20-Sep-05,0,SB,18,1,P,,,,,,,,,,0.001707558,34.28125,1,0,,5,0,,,0.06
7581,1,0,20-Sep-05,0,SO,18,1,P,,,,,,0,0,,,0.083267218,87.0625,1,0,,5,0,,,0.06
-7585,,,20-Sep-05,0,SN,24,1,H,2,550,5,4,0,,3,,527,0.104834783,73.140625,3,2,0,3,0,,0.96,0.04
7751,1,0,20-Sep-05,180,SO,19,,P,,,,,,13,0,3,,0,,,0,,5,-1,0.00,,0.00
-7818,,,20-Sep-05,0,SN,20,1,R,7,1050,2,4,,,0,,124,0.324053911,32.625,5,3,993,3,0,,0.12,0.05
-7695,,,20-Sep-05,1600,SD,46,1,R,,,15,3,,,4,,,0,14.0859375,2,1,0,3,1,0.00,,0.02
-7624,,,20-Sep-05,500,SO,25,1,P,,1700,28,2,1,,,,92,0.256330587,41.1796875,1,2,0,3,-1,0.18,0.05,0.04
-7806,,,20-Sep-05,0,SC,34,2,R,,,8,2,172,,3,,,1.677768089,15.16992188,1,1,0,3,1,,,0.06
-7782,,,20-Sep-05,0,SO,24,1,P,2,950,5,2,95,,,,,0,71.703125,2,1,,1,0,,0.00,0.04
7556,1,0,20-Sep-05,0,SO,20,2,P,1,750,3,2,0,,,,0,0.043953068,36.375,1,2,0,3,0,,0.00,0.10
-7622,,,20-Sep-05,0,SH,18,1,P,1,,1,2,20,,0,,,0.154342409,57.984375,1,1,0,3,1,,,0.06
7642,1,0,20-Sep-05,1,SK,18,0,P,,,23,1,,,0,,,0.188425901,51.421875,,1,0,3,2,,,0.00
-7702,,,20-Sep-05,0,SF,18,0,,,,18,1,,,1,,,0.246199046,89.265625,,1,0,3,-1,,,0.00
-7769,,,20-Sep-05,0,SO,19,1,R,,,17,1,60,,,,,0.78519536,8.884765625,,1,0,3,-1,,,0.05
7571,1,0,20-Sep-05,0,SA,19,1,P,,,11,1,34,,,,,0.165098245,40.015625,1,1,0,3,0,,,0.05
-7740,,,20-Sep-05,0,SC,19,1,P,,,7,1,0,,,,,0.21829559,48.9765625,1,1,242,3,-1,,,0.05
-7766,,,20-Sep-05,0,SL,18,1,P,,,,,,11,0,4,,0.448369611,58.984375,1,0,,5,0,,,0.06
-7711,,,20-Sep-05,0,SO,19,1,P,,,10,1,,1,,4,,0,84.09375,1,1,0,3,1,,,0.05
-7817,,,20-Sep-05,0,SC,18,1,P,,,,,,12,0,5,,0,35.125,,0,,5,-1,,,0.06
-7665,,,20-Sep-05,0,SN,22,1,P,,,20,,50,,0,,,0.100976189,62.9765625,,0,,5,-1,,,0.05
-7565,,,20-Sep-05,1,SL,19,1,P,,,8,,0,,,,,0.314970936,53.890625,1,0,,5,1,,,0.05
-7574,,,20-Sep-05,200,SO,20,1,R,,,,,,,,,,0.285311055,67.171875,2,0,,5,0,0.00,,0.05
-7567,,,20-Sep-05,0,SD,20,1,R,,,,,,,,,,0.225382266,44.265625,1,0,,5,0,,,0.05
-7518,,,20-Sep-05,0,SO,24,1,P,,,,,,,,,,0.013339107,70.375,1,0,,5,0,,,0.04
7710,1,0,20-Sep-05,1,SH,22,1,R,,,,,,,,,,0.058631158,39.3828125,1,0,,5,0,,,0.05
7691,1,0,20-Sep-05,0,SC,18,1,,,,,,,,0,,,0.071246244,62.234375,1,0,,5,0,,,0.06
7601,1,0,20-Sep-05,0,SO,25,,,,,,,,,,,,0.124839771,56.7109375,1,0,,5,0,,,0.00
7564,1,0,20-Sep-05,0,SJ,20,,P,,,,,,6,,9,,0,73.25,1,0,,5,0,,,0.00
-7543,,,20-Sep-05,0,SC,19,2,,,,,,,,,,,0.079773652,34.4765625,1,0,,5,0,,,0.11
-7538,,,20-Sep-05,0,SD,23,,,,,,,,,,,,0,35.4296875,1,0,,5,0,,,0.00
-7561,,,20-Sep-05,0,SO,18,1,P,,,,,,16,0,10,,0,82.78125,1,0,,5,0,,,0.06
